name,code,owner,type,country,district_name,status,start_date,expiry_date,assets,geometry
ML2/230,ML2/230,Nana Ansah Resources Limited,Mining Lease,GH,Wassa Amenfi East,Active License,4/5/2023,4/4/2039,Gold,"POLYGON ((-2.0833 5.7083,-2.0708 5.7083,-2.0708 5.7042,-2.0667 5.7042,-2.0667 5.7,-2.0625 5.7,-2.0625 5.6958,-2.0583 5.6958,-2.0583 5.6917,-2.0542 5.6917,-2.0542 5.6833,-2.0583 5.6833,-2.0583 5.6792,-2.0667 5.6792,-2.0667 5.675,-2.0792 5.675,-2.0792 5.6708,-2.0833 5.6708,-2.0833 5.6667,-2.0917 5.6667,-2.0917 5.6625,-2.1 5.6625,-2.1 5.6583,-2.1042 5.6583,-2.1042 5.6542,-2.1125 5.6542,-2.1125 5.6583,-2.1167 5.6583,-2.1167 5.6667,-2.1208 5.6667,-2.1208 5.6708,-2.1167 5.6708,-2.1167 5.6792,-2.1125 5.6792,-2.1125 5.6833,-2.1083 5.6833,-2.1083 5.6875,-2.1042 5.6875,-2.1042 5.6917,-2.1 5.6917,-2.1 5.6958,-2.0958 5.6958,-2.0958 5.7,-2.0917 5.7,-2.0917 5.7042,-2.0833 5.7042,-2.0833 5.7083,-2.0833 5.7083))"
ML3/233,ML3/233,Perseus Mining (Ghana) Limited,Mining Lease,GH,Wassa Amenfi East,Active License,12/20/2024,12/19/2029,"Gold,Gold Ore","POLYGON ((-1.9791666667 6.0333333333,-1.9541666667 6.0333333333,-1.9541666667 6.0291666667,-1.95 6.0291666667,-1.95 6.0208333333,-1.9458333333 6.0208333333,-1.9458333333 6.0166666667,-1.9416666667 6.0166666667,-1.9416666667 6.0125,-1.9375 6.0125,-1.9375 6.0083333333,-1.9333333333 6.0083333333,-1.9333333333 6.0041666667,-1.9291666667 6.0041666667,-1.9291666667 6.0,-1.925 6.0,-1.925 5.9958333333,-1.9208333333 5.9958333333,-1.9208333333 5.9916666667,-1.9208333333 5.9916666667,-1.9166666667 5.9916666667,-1.9166666667 5.9875,-1.925 5.9875,-1.925 5.9833333333,-1.9291666667 5.9833333333,-1.9291666667 5.9791666667,-1.9333333333 5.9791666667,-1.9333333333 5.975,-1.9375 5.975,-1.9375 5.9666666667,-1.9458333333 5.9666666667,-1.9458333333 5.9708333333,-1.9416666667 5.9708333333,-1.9416666667 5.9791666667,-1.9375 5.9791666667,-1.9375 5.9833333333,-1.9333333333 5.9833333333,-1.9333333333 5.9958333333,-1.9333333333 5.9958333333,-1.9375 5.9958333333,-1.9375 6.0,-1.9541666667 6.0,-1.9541666667 6.0041666667,-1.9583333333 6.0041666667,-1.9583333333 6.0083333333,-1.9625 6.0083333333,-1.9625 6.0125,-1.9666666667 6.0125,-1.9666666667 6.0166666667,-1.9708333333 6.0166666667,-1.9708333333 6.025,-1.975 6.025,-1.975 6.0291666667,-1.9791666667 6.0291666667,-1.9791666667 6.0333333333))"
SSML-AS2 5/2024,SSML-AS2 5/2024,KOFREZE CONSTRUCTION AND ENGINEERING LIMITED,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,3/21/2024,3/20/2029,Gold,"POLYGON ((-2 5.8708,-2 5.8725,-1.9967 5.8725,-1.9967 5.8708,-2 5.8708))"
SSML-AS2 1/2024,SSML-AS2 1/2024,AGYE NYAME AND MORE ENTERPRISE,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,6/25/2024,6/24/2029,Gold,"POLYGON ((-2.1525 5.6325,-2.1508333333 5.6325,-2.1508333333 5.6316666667,-2.15 5.6316666667,-2.15 5.6308333333,-2.1525 5.6308333333,-2.1525 5.6325))"
SSML-AS2 34/2023,SSML-AS2 34/2023,Novo Mining Enterprise,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,11/8/2023,11/7/2028,Gold,"POLYGON ((-1.985 5.855,-1.985 5.8517,-1.9875 5.8517,-1.9875 5.8542,-1.9867 5.8542,-1.9867 5.855,-1.985 5.855))"
SSML-AS2 36/2023,SSML-AS2 36/2023,Pony Mining Enterprise,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,11/8/2023,11/7/2028,Gold,"POLYGON ((-1.9875 5.8533,-1.9875 5.8517,-1.9883 5.8517,-1.9883 5.8508,-1.9908 5.8508,-1.9908 5.8533,-1.9875 5.8533))"
SSML-AS2 35/2023,SSML-AS2 35/2023,Prime Piem Mining Enterprise,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,11/8/2023,11/7/2028,Gold,"POLYGON ((-1.9908 5.8533,-1.9908 5.8508,-1.9925 5.8508,-1.9925 5.85,-1.995 5.85,-1.995 5.8508,-1.9933 5.8508,-1.9933 5.8533,-1.9908 5.8533))"
SSML-AS2 33/2023,SSML-AS2 33/2023,Toyoprime Mining Enterprise,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,11/8/2023,11/7/2028,Gold,"POLYGON ((-1.9925 5.8542,-1.9925 5.8533,-1.9933 5.8533,-1.9933 5.8508,-1.995 5.8508,-1.995 5.8525,-1.9967 5.8525,-1.9967 5.8533,-1.9958 5.8533,-1.9958 5.8542,-1.9925 5.8542))"
SSML-AS2 37/2023,SSML-AS2 37/2023,SUNRISE MINERALS PARTNERS LTD,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,11/15/2023,11/14/2028,Gold,"POLYGON ((-2.0217 5.795,-2.0233 5.795,-2.0233 5.7975,-2.0208 5.7975,-2.0208 5.7992,-2.02 5.7992,-2.02 5.7967,-2.0208 5.7967,-2.0208 5.7958,-2.0217 5.7958,-2.0217 5.795))"
SSML-T2 8/2024,SSML-T2 8/2024,Christop Mining Ventures,Small Scale Licence (Tarkwa District),GH,Wassa Amenfi East,Active License,6/3/2024,6/2/2029,Gold,"POLYGON ((-2.1208 5.6767,-2.12 5.6767,-2.12 5.6758,-2.1192 5.6758,-2.1192 5.6725,-2.12 5.6725,-2.12 5.6708,-2.1208 5.6708,-2.1208 5.6767))"
MLG-2/17,MLG-2/17,TMC Mining Ltd,Mining Lease (Ghanaian),GH,Wassa Amenfi East,Active License,11/18/2024,11/17/2054,Gold,"POLYGON ((-2.15 5.6666666667,-2.1416666667 5.6666666667,-2.1416666667 5.6708333333,-2.1333333333 5.6708333333,-2.1333333333 5.675,-2.1208333333 5.675,-2.1208333333 5.6583333333,-2.1125 5.6583333333,-2.1125 5.6541666667,-2.1041666667 5.6541666667,-2.1041666667 5.6458333333,-2.1125 5.6458333333,-2.1125 5.6375,-2.1208333333 5.6375,-2.1208333333 5.6291666667,-2.1333333333 5.6291666667,-2.1333333333 5.625,-2.15 5.625,-2.15 5.6666666667))"
SSML-AS2 42/2024,SSML-AS2 42/2024,Awudu Issaka Enterprise,Small Scale Licence (Asankragua District),GH,Wassa Amenfi East,Active License,12/18/2024,12/17/2029,Gold,"POLYGON ((-2.1008333333 5.9508333333,-2.1033333333 5.9508333333,-2.1033333333 5.9541666667,-2.1008333333 5.9541666667,-2.1008333333 5.9508333333))"
PL8/19,PL8/19,Savanna Cement Company Limited,Mining Lease,GH,Central Gonja,Active License,6/26/2000,6/25/2030,Limestone,"POLYGON ((-1.5375 8.8375,-1.5208333333 8.8375,-1.5208333333 8.8333333333,-1.5125 8.8333333333,-1.5125 8.8291666667,-1.5083333333 8.8291666667,-1.5083333333 8.825,-1.5041666667 8.825,-1.5041666667 8.8166666667,-1.5083333333 8.8166666667,-1.5083333333 8.7958333333,-1.525 8.7958333333,-1.525 8.7916666667,-1.5291666667 8.7916666667,-1.5291666667 8.7833333333,-1.4833333333 8.7833333333,-1.4833333333 8.7666666667,-1.4916666667 8.7666666667,-1.4916666667 8.7708333333,-1.5166666667 8.7708333333,-1.5166666667 8.775,-1.5375 8.775,-1.5375 8.7875,-1.5541666667 8.7875,-1.5541666667 8.8,-1.5416666667 8.8,-1.5416666667 8.7958333333,-1.5291666667 8.7958333333,-1.5291666667 8.8,-1.525 8.8,-1.525 8.8083333333,-1.5208333333 8.8083333333,-1.5208333333 8.8125,-1.5166666667 8.8125,-1.5166666667 8.8208333333,-1.5208333333 8.8208333333,-1.5208333333 8.825,-1.525 8.825,-1.525 8.8291666667,-1.5333333333 8.8291666667,-1.5333333333 8.8333333333,-1.5375 8.8333333333,-1.5375 8.8375))"
PL8/43,PL8/43,MC Under Review,Prospecting Licence (Ghanaian),GH,Central Gonja,Under Review,9/17/2019,9/16/2022,Gold,"POLYGON ((-2.1208333333 8.8875,-1.9958333333 8.8875,-1.9958333333 8.8083333333,-2.1166666667 8.8083333333,-2.1166666667 8.825,-2.1125 8.825,-2.1125 8.8375,-2.1208333333 8.8375,-2.1208333333 8.8875,-2.1208333333 8.8875))"
PL8/27,PL8/27,Savanna Cement Company Limited,Mining Lease,GH,Central Gonja,Active License,12/22/2017,12/21/2032,Limestone,"POLYGON ((-1.5666666667 8.7791666667,-1.5541666667 8.7791666667,-1.5541666667 8.775,-1.5375 8.775,-1.5375 8.7708333333,-1.5166666667 8.7708333333,-1.5166666667 8.7666666667,-1.4916666667 8.7666666667,-1.4916666667 8.7625,-1.4875 8.7625,-1.4875 8.7583333333,-1.4958333333 8.7583333333,-1.4958333333 8.7541666667,-1.5 8.7541666667,-1.5 8.75,-1.5041666667 8.75,-1.5041666667 8.7458333333,-1.5083333333 8.7458333333,-1.5083333333 8.7375,-1.5125 8.7375,-1.5125 8.7291666667,-1.5166666667 8.7291666667,-1.5166666667 8.7208333333,-1.5666666667 8.7208333333,-1.5666666667 8.725,-1.575 8.725,-1.575 8.7291666667,-1.5708333333 8.7291666667,-1.5708333333 8.7333333333,-1.5666666667 8.7333333333,-1.5666666667 8.7416666667,-1.5583333333 8.7416666667,-1.5583333333 8.7458333333,-1.5541666667 8.7458333333,-1.5541666667 8.7625,-1.5583333333 8.7625,-1.5583333333 8.7708333333,-1.5625 8.7708333333,-1.5625 8.775,-1.5666666667 8.775,-1.5666666667 8.7791666667))"
PL9/19,PL9/19,Cardinal Resources Ghana Limited,Prospecting Licence (Ghanaian),GH,Bolga  East,Active License,2/6/2023,2/5/2026,Gold,"POLYGON ((-0.7883333333 10.7872222222,-0.7008333333 10.7383333333,-0.7411111111 10.673055555555,-0.7522222222 10.6772222222,-0.766944444445 10.6722222222,-0.7883333333 10.7872222222))"
PL9/22,PL9/22,Cardinal Resources Ghana Limited,Prospecting Licence (Ghanaian),GH,Bolga  East,Active License,2/6/2023,2/5/2026,Gold,"POLYGON ((-0.6958333333 10.9416666667,-0.6875 10.9416666667,-0.6875 10.9375,-0.6833333333 10.9375,-0.6833333333 10.925,-0.6791666667 10.925,-0.6791666667 10.9083333333,-0.6833333333 10.9083333333,-0.6833333333 10.875,-0.6666666667 10.875,-0.6666666667 10.8708333333,-0.6708333333 10.8708333333,-0.6708333333 10.8625,-0.675 10.8625,-0.675 10.8583333333,-0.6791666667 10.8583333333,-0.6791666667 10.85,-0.6833333333 10.85,-0.6833333333 10.8416666667,-0.6875 10.8416666667,-0.6875 10.8375,-0.6916666667 10.8375,-0.6916666667 10.8291666667,-0.6958333333 10.8291666667,-0.6958333333 10.8208333333,-0.7 10.8208333333,-0.7 10.8166666667,-0.7083333333 10.8166666667,-0.7083333333 10.825,-0.7166666667 10.825,-0.7166666667 10.8291666667,-0.7208333333 10.8291666667,-0.7208333333 10.8333333333,-0.725 10.8333333333,-0.725 10.8375,-0.7375 10.8375,-0.7375 10.8333333333,-0.7416666667 10.8333333333,-0.7416666667 10.8291666667,-0.75 10.8291666667,-0.75 10.8166666667,-0.7583333333 10.8166666667,-0.7583333333 10.8083333333,-0.7625 10.8083333333,-0.7625 10.8041666667,-0.7666666667 10.8041666667,-0.7666666667 10.7916666667,-0.75 10.7916666667,-0.75 10.7875,-0.7375 10.7875,-0.7375 10.7833333333,-0.725 10.7833333333,-0.725 10.7916666667,-0.7208333333 10.7916666667,-0.7208333333 10.8,-0.7083333333 10.8,-0.7083333333 10.775,-0.6916666667 10.775,-0.6916666667 10.7708333333,-0.675 10.7708333333,-0.675 10.7791666667,-0.6708333333 10.7791666667,-0.6708333333 10.7833333333,-0.6625 10.7833333333,-0.6625 10.7875,-0.6583333333 10.7875,-0.6583333333 10.7916666667,-0.65 10.7916666667,-0.65 10.8166666667,-0.6458333333 10.8166666667,-0.6458333333 10.8333333333,-0.6416666667 10.8333333333,-0.6416666667 10.8416666667,-0.6375 10.8416666667,-0.6375 10.85,-0.6333333333 10.85,-0.6333333333 10.8583333333,-0.6291666667 10.8583333333,-0.6291666667 10.8666666667,-0.625 10.8666666667,-0.625 10.8416666667,-0.6208333333 10.8416666667,-0.6208333333 10.8208333333,-0.6166666667 10.8208333333,-0.6166666667 10.8166666667,-0.6083333333 10.8166666667,-0.6083333333 10.8125,-0.6041666667 10.8125,-0.6041666667 10.8083333333,-0.6 10.8083333333,-0.6 10.8041666667,-0.6083333333 10.8041666667,-0.6083333333 10.8,-0.6208333333 10.8,-0.6208333333 10.7958333333,-0.6333333333 10.7958333333,-0.6333333333 10.7875,-0.6416666667 10.7875,-0.6416666667 10.7833333333,-0.6541666667 10.7833333333,-0.6541666667 10.7791666667,-0.6666666667 10.7791666667,-0.6666666667 10.775,-0.6708333333 10.775,-0.6708333333 10.7666666667,-0.675 10.7666666667,-0.675 10.7625,-0.6791666667 10.7625,-0.6791666667 10.7583333333,-0.6833333333 10.7583333333,-0.6833333333 10.7541666667,-0.6875 10.7541666667,-0.6875 10.7458333333,-0.6916666667 10.7458333333,-0.6916666667 10.7416666667,-0.7083333333 10.7416666667,-0.7083333333 10.7458333333,-0.7166666667 10.7458333333,-0.7166666667 10.75,-0.7208333333 10.75,-0.7208333333 10.7541666667,-0.7291666667 10.7541666667,-0.7291666667 10.7583333333,-0.7375 10.7583333333,-0.7375 10.7666666667,-0.75 10.7666666667,-0.75 10.7708333333,-0.7583333333 10.7708333333,-0.7583333333 10.775,-0.7666666667 10.775,-0.7666666667 10.7791666667,-0.775 10.7791666667,-0.775 10.7833333333,-0.7791666667 10.7833333333,-0.7791666667 10.7875,-0.7916666667 10.7875,-0.7916666667 10.8166666667,-0.8 10.8166666667,-0.8 10.8333333333,-0.7916666667 10.8333333333,-0.7916666667 10.8458333333,-0.7833333333 10.8458333333,-0.7833333333 10.8541666667,-0.7791666667 10.8541666667,-0.7791666667 10.8583333333,-0.775 10.8583333333,-0.775 10.8625,-0.7708333333 10.8625,-0.7708333333 10.8708333333,-0.7625 10.8708333333,-0.7625 10.8791666667,-0.7583333333 10.8791666667,-0.7583333333 10.8833333333,-0.7541666667 10.8833333333,-0.7541666667 10.8875,-0.75 10.8875,-0.75 10.8916666667,-0.7458333333 10.8916666667,-0.7458333333 10.9,-0.7375 10.9,-0.7375 10.9083333333,-0.7333333333 10.9083333333,-0.7333333333 10.9125,-0.7291666667 10.9125,-0.7291666667 10.9166666667,-0.725 10.9166666667,-0.725 10.9208333333,-0.7208333333 10.9208333333,-0.7208333333 10.9291666667,-0.7 10.9291666667,-0.7 10.9375,-0.6958333333 10.9375,-0.6958333333 10.9416666667,-0.6958333333 10.9416666667))"
RL9/29,RL9/29,Cardinal Resources Ghana Limited,Prospecting Licence (Ghanaian),GH,Bolga  East,Active License,2/6/2023,2/5/2026,Gold,"POLYGON ((-0.775 10.9916666667,-0.775 10.9208333333,-0.7291666667 10.9208333333,-0.7291666667 10.9291666667,-0.7208333333 10.9291666667,-0.7208333333 10.9208333333,-0.725 10.9208333333,-0.725 10.9166666667,-0.7291666667 10.9166666667,-0.7291666667 10.9125,-0.7333333333 10.9125,-0.7333333333 10.9083333333,-0.7375 10.9083333333,-0.7375 10.9,-0.7458333333 10.9,-0.7458333333 10.8916666667,-0.75 10.8916666667,-0.75 10.8875,-0.7541666667 10.8875,-0.7541666667 10.8833333333,-0.7583333333 10.8833333333,-0.7583333333 10.8791666667,-0.7625 10.8791666667,-0.7625 10.8708333333,-0.7708333333 10.8708333333,-0.7708333333 10.8625,-0.775 10.8625,-0.775 10.8583333333,-0.7791666667 10.8583333333,-0.7791666667 10.8541666667,-0.7833333333 10.8541666667,-0.7833333333 10.8458333333,-0.7916666667 10.8458333333,-0.7916666667 10.8333333333,-0.8 10.8333333333,-0.8 10.8166666667,-0.8458333333 10.8166666667,-0.8458333333 10.9375,-0.8416666667 10.9375,-0.8416666667 10.9416666667,-0.8375 10.9416666667,-0.8375 10.9916666667,-0.775 10.9916666667,-0.775 10.9916666667))"
PL9/13,PL9/13,Cardinal Resources Ghana Limited,Prospecting Licence (Ghanaian),GH,Bolga  East,Active License,2/6/2023,2/5/2026,Gold,"POLYGON ((-0.6666666667 10.875,-0.625 10.875,-0.625 10.8666666667,-0.6291666667 10.8666666667,-0.6291666667 10.8583333333,-0.6333333333 10.8583333333,-0.6333333333 10.85,-0.6375 10.85,-0.6375 10.8416666667,-0.6416666667 10.8416666667,-0.6416666667 10.8333333333,-0.6458333333 10.8333333333,-0.6458333333 10.8166666667,-0.65 10.8166666667,-0.65 10.7916666667,-0.6583333333 10.7916666667,-0.6583333333 10.7875,-0.6625 10.7875,-0.6625 10.7833333333,-0.6708333333 10.7833333333,-0.6708333333 10.7791666667,-0.675 10.7791666667,-0.675 10.7708333333,-0.6916666667 10.7708333333,-0.6916666667 10.775,-0.7083333333 10.775,-0.7083333333 10.8041666667,-0.7208333333 10.8041666667,-0.7208333333 10.7916666667,-0.725 10.7916666667,-0.725 10.7833333333,-0.7375 10.7833333333,-0.7375 10.7875,-0.75 10.7875,-0.75 10.7916666667,-0.7666666667 10.7916666667,-0.7666666667 10.8041666667,-0.7625 10.8041666667,-0.7625 10.8083333333,-0.7583333333 10.8083333333,-0.7583333333 10.8166666667,-0.75 10.8166666667,-0.75 10.8291666667,-0.7416666667 10.8291666667,-0.7416666667 10.8333333333,-0.7375 10.8333333333,-0.7375 10.8375,-0.725 10.8375,-0.725 10.8333333333,-0.7208333333 10.8333333333,-0.7208333333 10.8291666667,-0.7166666667 10.8291666667,-0.7166666667 10.825,-0.7083333333 10.825,-0.7083333333 10.8166666667,-0.7 10.8166666667,-0.7 10.8208333333,-0.6958333333 10.8208333333,-0.6958333333 10.8291666667,-0.6916666667 10.8291666667,-0.6916666667 10.8375,-0.6875 10.8375,-0.6875 10.8416666667,-0.6833333333 10.8416666667,-0.6833333333 10.85,-0.6791666667 10.85,-0.6791666667 10.8583333333,-0.675 10.8583333333,-0.675 10.8625,-0.6708333333 10.8625,-0.6708333333 10.8708333333,-0.6666666667 10.8708333333,-0.6666666667 10.875))"
SSMP/Ql.3/473,SSMP/Ql.3/473,Kenboat Limited,Small Scale Mining Licence (Non-Industrial Minerals),GH,Assin Fosu,Active License,7/8/2019,7/7/2025,"Diamonds,Gold","POLYGON ((-1.2947222222 5.790555555555,-1.2947222222 5.7897222222,-1.2972222222 5.7897222222,-1.2972222222 5.791944444445,-1.296944444445 5.791944444445,-1.296944444445 5.7925,-1.294444444445 5.7925,-1.294444444445 5.790555555555,-1.2947222222 5.790555555555))"
SSML-AF 3/2023,SSML-AF 3/2023,Woarabae Services,Small Scale Licence ( Assin Fosu District),GH,Gomoa Central,Active License,8/29/2023,8/28/2028,Gold,"POLYGON ((-0.7675 5.3575,-0.7675 5.355,-0.7666666667 5.355,-0.7666666667 5.3541666667,-0.7683333333 5.3541666667,-0.7683333333 5.355,-0.7691666667 5.355,-0.7691666667 5.3575,-0.7675 5.3575))"
SSML-AF 6/2023,SSML-AF 6/2023,Sparklingmome Mining,Small Scale Licence ( Assin Fosu District),GH,Gomoa Central,Active License,8/29/2023,8/28/2028,Gold,"POLYGON ((-0.7758 5.3592,-0.7758 5.3558,-0.7775 5.3558,-0.7775 5.3592,-0.7758 5.3592))"
SSML-AF 5/2023,SSML-AF 5/2023,Lelyon Mining,Small Scale Licence ( Assin Fosu District),GH,Gomoa Central,Active License,8/29/2023,8/28/2028,Gold,"POLYGON ((-0.7775 5.3583,-0.7775 5.3567,-0.7792 5.3567,-0.7792 5.3575,-0.7817 5.3575,-0.7817 5.3583,-0.7775 5.3583))"
SSML-AF 4/2023,SSML-AF 4/2023,Elewis Mining,Small Scale Licence ( Assin Fosu District),GH,Gomoa Central,Active License,8/29/2023,8/28/2028,Gold,"POLYGON ((-0.7775 5.3608,-0.7775 5.3583,-0.78 5.3583,-0.78 5.3608,-0.7775 5.3608))"
PL3/111,PL3/111,Unitedgold-Lots Limited,Prospecting Licence (Ghanaian),GH,Gomoa Central,Active License,6/27/2019,6/26/2022,Gold,"POLYGON ((-0.75 5.35,-0.75 5.4125,-0.7458333333 5.4125,-0.7458333333 5.4208333333,-0.7375 5.4208333333,-0.7375 5.4291666667,-0.7291666667 5.4291666667,-0.7291666667 5.4375,-0.725 5.4375,-0.725 5.4458333333,-0.7166666667 5.4458333333,-0.7166666667 5.4625,-0.6666666667 5.4625,-0.6666666667 5.3625,-0.6875 5.3625,-0.6875 5.3666666667,-0.6916666667 5.3666666667,-0.6916666667 5.3791666667,-0.6958333333 5.3791666667,-0.6958333333 5.3875,-0.7 5.3875,-0.7 5.3958333333,-0.6958333333 5.3958333333,-0.6958333333 5.4166666667,-0.7 5.4166666667,-0.7 5.4208333333,-0.7041666667 5.4208333333,-0.7041666667 5.4291666667,-0.7083333333 5.4291666667,-0.7083333333 5.4333333333,-0.7125 5.4333333333,-0.7125 5.4291666667,-0.7166666667 5.4291666667,-0.7166666667 5.425,-0.7208333333 5.425,-0.7208333333 5.4208333333,-0.725 5.4208333333,-0.725 5.4166666667,-0.7291666667 5.4166666667,-0.7291666667 5.4125,-0.7333333333 5.4125,-0.7333333333 5.4083333333,-0.7291666667 5.4083333333,-0.7291666667 5.3958333333,-0.725 5.3958333333,-0.725 5.3833333333,-0.7208333333 5.3833333333,-0.7208333333 5.3791666667,-0.7166666667 5.3791666667,-0.7166666667 5.375,-0.7125 5.375,-0.7125 5.3708333333,-0.7083333333 5.3708333333,-0.7083333333 5.3625,-0.7041666667 5.3625,-0.7041666667 5.35,-0.75 5.35,-0.75 5.35))"
PL3/67,PL3/67,Obotan Minerals Company Limited,Prospecting Licence (Ghanaian),GH,Gomoa Central,Active License,11/6/2023,11/5/2026,"Columbite-Tantalite,Gold","POLYGON ((-0.6959027778 5.320925,-0.691888888888889 5.32094444444444,-0.691877777777778 5.31688333333333,-0.683425 5.31685555555556,-0.683405555555556 5.31272222222222,-0.696025 5.31275,-0.696027777777778 5.30851111111111,-0.708469444444444 5.30851666666667,-0.708463888888889 5.3043,-0.716766666666667 5.304305555555,-0.716769444444444 5.30014722222222,-0.733536111111111 5.30015555555556,-0.733547222222222 5.30431388888889,-0.758536111111111 5.30432222222222,-0.758527777777778 5.32932777777778,-0.6959 5.32935555555556,-0.6959027778 5.320925,-0.6959027778 5.320925))"
PL3/795,PL3/795,Rock Drill Limited,Prospecting Licence (Ghanaian),GH,Gomoa Central,Active License,6/21/2023,6/20/2026,".,Lithium","POLYGON ((-0.7708 5.2542,-0.7708 5.2708,-0.775 5.2708,-0.775 5.275,-0.7667 5.275,-0.7667 5.2792,-0.7625 5.2792,-0.7625 5.2833,-0.7667 5.2833,-0.7667 5.2875,-0.7708 5.2875,-0.7708 5.2917,-0.7667 5.2917,-0.7667 5.2958,-0.7625 5.2958,-0.7625 5.3042,-0.7333 5.3042,-0.7333 5.2875,-0.7458 5.2875,-0.7458 5.275,-0.75 5.275,-0.75 5.2708,-0.7542 5.2708,-0.7542 5.2667,-0.7625 5.2667,-0.7625 5.2542,-0.7708 5.2542))"
PL3/92,PL3/92,Obotan Minerals Company Limited,Prospecting Licence (Ghanaian),GH,Gomoa Central,Active License,11/6/2023,11/5/2026,Gold,"POLYGON ((-0.775 5.3125,-0.775 5.3,-0.7666666667 5.3,-0.7666666667 5.2916666667,-0.7708333333 5.2916666667,-0.7708333333 5.2833333333,-0.7666666667 5.2833333333,-0.7666666667 5.2791666667,-0.775 5.2791666667,-0.775 5.2666666667,-0.7708333333 5.2666666667,-0.7708333333 5.2541666667,-0.775 5.2541666667,-0.775 5.25,-0.8333333333 5.25,-0.8333333333 5.2708333333,-0.8 5.2708333333,-0.8 5.275,-0.7958333333 5.275,-0.7958333333 5.2833333333,-0.7916666667 5.2833333333,-0.7916666667 5.2958333333,-0.7875 5.2958333333,-0.7875 5.3041666667,-0.7833333333 5.3041666667,-0.7833333333 5.3166666667,-0.7791666667 5.3166666667,-0.7791666667 5.325,-0.775 5.325,-0.775 5.3291666667,-0.7583333333 5.3291666667,-0.7583333333 5.3125,-0.775 5.3125))"
PL-I-3/26,PL-I-3/26,Planet One Natural Resources Ghana Limited,Prospecting Licence (Foreign),GH,Gomoa Central,Active License,2/15/2024,2/14/2027,Lithium,"POLYGON ((-0.7416666667 5.5041666667,-0.6666666667 5.5041666667,-0.6666666667 5.4625,-0.7166666667 5.4625,-0.7166666667 5.4458333333,-0.725 5.4458333333,-0.725 5.4375,-0.7291666667 5.4375,-0.7291666667 5.4291666667,-0.7375 5.4291666667,-0.7375 5.4208333333,-0.7458333333 5.4208333333,-0.7458333333 5.4125,-0.75 5.4125,-0.75 5.4041666667,-0.7875 5.4041666667,-0.7875 5.4291666667,-0.7708333333 5.4291666667,-0.7708333333 5.4583333333,-0.7416666667 5.4583333333,-0.7416666667 5.5041666667))"
PL-I-3/15,PL-I-3/15,Green Metals Resources Limited,Prospecting Licence (Foreign),GH,Gomoa Central,Under Review,11/9/2023,11/8/2026,"Tantalum,.,Columbite-Tantalite,Feldspar,Lithium,.,Kaolin,Mica","POLYGON ((-0.6875 5.3625,-0.6666666667 5.3625,-0.6666666667 5.3541666667,-0.6625 5.3541666667,-0.6625 5.35,-0.6541666667 5.35,-0.6541666667 5.3458333333,-0.6625 5.3458333333,-0.6625 5.3416666667,-0.6666666667 5.3416666667,-0.6666666667 5.3291666667,-0.675 5.3291666667,-0.675 5.3375,-0.6791666667 5.3375,-0.6791666667 5.3458333333,-0.6833333333 5.3458333333,-0.6833333333 5.3541666667,-0.6875 5.3541666667,-0.6875 5.3625))"
RL6/132,RL6/132,Microstar Mines & Minerals Limited,Mining Lease,GH,Ahafo Ano South West,Active License,5/11/2016,5/10/2026,"Gold,.","POLYGON ((-2.1958333333 6.9041666667,-2.1708333333 6.9041666667,-2.1708333333 6.9,-2.1666666667 6.9,-2.1666666667 6.8916666667,-2.1541666667 6.8916666667,-2.1541666667 6.8958333333,-2.1333333333 6.8958333333,-2.1333333333 6.8833333333,-2.1708333333 6.8833333333,-2.1708333333 6.8875,-2.175 6.8875,-2.175 6.8916666667,-2.1958333333 6.8916666667,-2.1958333333 6.9041666667))"
